id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
34024785,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7304,201,161415,0,40.7144211,-74.0765644,30500,17415,38241,751.6432192
34024795,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7304,201,942350,305932,40.7205425,-74.0956709,91239,78423,62197,359.1464586
34024805,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7305,201,1470857,1427099,40.7086175,-74.1042445,87485,63583,64421,340.8106859
34024815,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7305,201,4921011,7881737,40.6882887,-74.0707233,144886,148069,77523,179.5478812
34024825,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7306,201,786222,0,40.6943747,-74.1000713,37883,34734,30008,442.9803043
34024835,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7302,201,374033,0,40.7205305,-74.0525302,50358,24982,55791,183.5198949
34024845,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7302,201,251927,0,40.7224178,-74.0431914,85108,63812,73434,375.0194655
34024855,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7302,201,301898,0,40.7157926,-74.0393041,171555,192385,79606,94.82043427
3402835,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7307,201,463962,0,40.749771,-74.0584537,67357,61639,56362,723.255072
3402845,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7307,201,325573,0,40.7381021,-74.0470562,66956,58967,50416,554.8564399
3402855,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7304,201,295969,0,40.726646,-74.0731509,74259,60586,60535,1206.391508
3402865,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7304,201,161415,0,40.7144211,-74.0765644,30500,17415,38241,751.6432192
3402875,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7305,201,231425,0,40.7059706,-74.0913631,62504,47676,53352,789.2305609
3402885,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7302,201,346103,0,40.7248712,-74.0583179,103056,94673,64948,185.8903483
3402895,34,New Jersey,NJ,Atlantic County,Jersey City,Absecon city,Track,Track,7302,201,553583,702436,40.7190815,-74.0326147,160719,168079,75604,608.5822848
3402295,34,New Jersey,NJ,Atlantic County,Joint Base Mdl,Absecon city,Track,Track,8641,609,1752681,0,40.0502492,-74.5847174,62484,54618,33015,711.971637
34026055,34,New Jersey,NJ,Atlantic County,Keansburg,Absecon city,Track,Track,7734,732,1065061,35221741,40.4482789,-74.1458229,69279,68091,50611,101.1246658
34024925,34,New Jersey,NJ,Atlantic County,Kearny,Absecon city,Track,Track,7032,201,879969,115092,40.7700307,-74.1515035,110613,107622,60849,93.09172234
34024935,34,New Jersey,NJ,Atlantic County,Kearny,Absecon city,Track,Track,7032,201,1306673,4435,40.7537092,-74.1428351,89388,73621,58526,226.4224957
34024945,34,New Jersey,NJ,Atlantic County,Kearny,Absecon city,Track,Track,7032,201,298520,0,40.7577921,-74.1548544,72246,63324,50523,300.8421065
3402915,34,New Jersey,NJ,Atlantic County,Kearny,Absecon city,Track,Track,7032,201,736833,17707,40.7816643,-74.1419758,101152,91504,64409,421.5008947
34021255,34,New Jersey,NJ,Atlantic County,Kendall Park,Absecon city,Track,Track,8824,732,8369712,6864,40.3926479,-74.5835957,129194,117025,80057,872.7035982
34025775,34,New Jersey,NJ,Atlantic County,Kendall Park,Absecon city,Track,Track,8824,732,3828671,34049,40.4490013,-74.5091873,127118,115406,78899,203.4181741
34025935,34,New Jersey,NJ,Atlantic County,Kendall Park,Absecon city,Track,Track,8824,732,3904773,2621,40.4068165,-74.5584821,91336,80310,61167,304.3513994
34027975,34,New Jersey,NJ,Atlantic County,Kenilworth,Absecon city,Track,Track,7033,908,5587767,10391,40.6774198,-74.289341,95555,113894,48886,107.0562889
34021295,34,New Jersey,NJ,Atlantic County,Keyport,Absecon city,Track,Track,7735,732,1340308,41113,40.4366293,-74.1939049,83375,69453,58357,641.0583687
34026065,34,New Jersey,NJ,Atlantic County,Keyport,Absecon city,Track,Track,7735,732,1340308,41113,40.4366293,-74.1939049,79495,70315,58183,255.2808536
34026485,34,New Jersey,NJ,Atlantic County,Kinnelon,Absecon city,Track,Track,7405,973,21856747,1943116,40.9643791,-74.3633513,153773,166006,79965,195.1502097
34021875,34,New Jersey,NJ,Atlantic County,Lake Hopatcong,Absecon city,Track,Track,7849,973,17003220,979892,40.982404,-74.6438284,93536,79986,58654,330.8089197
34026665,34,New Jersey,NJ,Atlantic County,Lake Hopatcong,Absecon city,Track,Track,7849,973,6486842,3382703,40.9674186,-74.6233915,86261,81769,54582,198.0545445
34026915,34,New Jersey,NJ,Atlantic County,Lakehurst,Absecon city,Track,Track,8733,732,2308503,240040,40.0131186,-74.3203559,76800,300000,47403,214.856883
34021545,34,New Jersey,NJ,Atlantic County,Lakewood,Absecon city,Track,Track,8701,732,3543942,31818,40.0987495,-74.1978367,57134,41495,53823,1422.244798
34026835,34,New Jersey,NJ,Atlantic County,Lakewood,Absecon city,Track,Track,8701,732,960898,0,40.0949484,-74.2121791,30430,18757,33375,622.6152083
34027045,34,New Jersey,NJ,Atlantic County,Lanoka Harbor,Absecon city,Track,Track,8734,609,8557503,2670628,39.8553503,-74.1612071,75956,59305,62449,543.5453027
3401805,34,New Jersey,NJ,Middlesex County,Laurence Harbor,Laurence Harbor,CDP,place,8879,732,7638757,141795,40.448614,-74.250661,93282,75254,57836,1040.491317
34025355,34,New Jersey,NJ,Atlantic County,Lawrenceville,Absecon city,Track,Track,8648,609,3030458,83141,40.2495961,-74.7399403,69752,57731,50328,598.644534
34025365,34,New Jersey,NJ,Atlantic County,Lawrenceville,Absecon city,Track,Track,8648,609,8611423,212970,40.2726746,-74.7155712,76022,50908,69447,489.9103953
34027755,34,New Jersey,NJ,Atlantic County,Layton,Absecon city,Track,Track,7851,973,170593548,3570181,41.18625,-74.8281371,88196,75042,59618,333.1460194
34025185,34,New Jersey,NJ,Atlantic County,Lebanon,Absecon city,Track,Track,8833,908,45588315,9249527,40.625094,-74.8127595,132461,123170,80021,180.4451885
3401815,34,New Jersey,NJ,Monmouth County,Leonardo,Leonardo,CDP,place,7737,732,1543024,21499,40.419717,-74.060211,82880,59728,64542,510.9742694
3402155,34,New Jersey,NJ,Atlantic County,Leonia,Absecon city,Track,Track,7605,201,2497792,233106,40.8657867,-73.9922042,98313,78519,72746,873.8829493
34022565,34,New Jersey,NJ,Atlantic County,Leonia,Absecon city,Track,Track,7605,201,1501750,0,40.8613106,-73.9837087,110133,89645,79328,204.6559262
34027465,34,New Jersey,NJ,Atlantic County,Lincoln Park,Absecon city,Track,Track,7035,973,9998668,528595,40.910421,-74.2642143,85832,61006,65426,325.2188774
34026045,34,New Jersey,NJ,Atlantic County,Lincroft,Absecon city,Track,Track,7738,732,14451812,567234,40.3353611,-74.1327227,168103,300000,78684,66.76048315
34028015,34,New Jersey,NJ,Atlantic County,Linden,Absecon city,Track,Track,7036,908,985279,0,40.6486458,-74.2375406,55436,30524,44551,156.4260732
34028025,34,New Jersey,NJ,Atlantic County,Linden,Absecon city,Track,Track,7036,908,1461477,53,40.6402344,-74.277425,95093,82904,66519,111.9263604
34028035,34,New Jersey,NJ,Atlantic County,Linden,Absecon city,Track,Track,7036,908,1347813,0,40.6251519,-74.2640592,92891,87999,49061,209.8509712
34028045,34,New Jersey,NJ,Atlantic County,Linden,Absecon city,Track,Track,7036,908,16768402,1885854,40.6213262,-74.2251144,75608,63870,50541,152.3250994
34023505,34,New Jersey,NJ,Atlantic County,Lindenwold,Absecon city,Track,Track,8021,856,5652708,110613,39.828691,-74.9683234,93533,300000,56549,202.9209158
34023515,34,New Jersey,NJ,Atlantic County,Lindenwold,Absecon city,Track,Track,8021,856,2269265,22346,39.8121796,-75.0170313,29255,29832,16032,731.6525442
3402445,34,New Jersey,NJ,Atlantic County,Lindenwold,Absecon city,Track,Track,8021,856,2269265,22346,39.8121796,-75.0170313,42066,36290,33463,2065.84621
340255,34,New Jersey,NJ,Atlantic County,Linwood,Absecon city,Track,Track,8221,609,2048215,106525,39.3411288,-74.586106,103676,96364,61073,239.4187253
34021635,34,New Jersey,NJ,Atlantic County,Little Egg Harbor,Absecon city,Track,Track,8087,609,11677749,1805589,39.5843203,-74.351402,67634,57201,45582,1860.27733
34027095,34,New Jersey,NJ,Atlantic County,Little Egg Harbor,Absecon city,Track,Track,8087,609,11677749,1805589,39.5843203,-74.351402,49955,43624,36004,936.9912962
34027235,34,New Jersey,NJ,Atlantic County,Little Falls,Absecon city,Track,Track,7424,973,4254737,52944,40.8719385,-74.2010164,90511,70033,73300,402.9399017
34022575,34,New Jersey,NJ,Atlantic County,Little Ferry,Absecon city,Track,Track,7643,201,2765730,478592,40.8438376,-74.038751,74703,69275,57136,210.8148536
34026145,34,New Jersey,NJ,Atlantic County,Little Silver,Absecon city,Track,Track,7739,732,7013353,1572691,40.3369522,-74.0345347,168139,167235,71959,147.8475695
34024415,34,New Jersey,NJ,Atlantic County,Livingston,Absecon city,Track,Track,7039,973,6549461,50581,40.8047189,-74.3334476,158715,191864,91650,149.1218917
34024425,34,New Jersey,NJ,Atlantic County,Livingston,Absecon city,Track,Track,7039,973,5589648,2745,40.7730138,-74.3110452,91188,79831,72839,261.7234381
3402745,34,New Jersey,NJ,Atlantic County,Livingston,Absecon city,Track,Track,7039,973,2449902,4213,40.7855701,-74.322162,129273,122704,74808,398.4892095
34022585,34,New Jersey,NJ,Atlantic County,Lodi,Absecon city,Track,Track,7644,973,1418517,25124,40.8770375,-74.0909658,42506,20508,49630,175.7459052
34022595,34,New Jersey,NJ,Atlantic County,Lodi,Absecon city,Track,Track,7644,973,1216738,0,40.8657655,-74.0865665,52694,300000,28620,249.2267745
3401825,34,New Jersey,NJ,Bergen County,Lodi,Lodi,Borough,place,7644,973,5885023,45221,40.877915,-74.0825,64968,50023,53625,5436.092944
34026175,34,New Jersey,NJ,Atlantic County,Long Branch,Absecon city,Track,Track,7740,732,1575168,310502,40.3110194,-73.9963613,95007,300000,62807,152.2615056
34026185,34,New Jersey,NJ,Atlantic County,Long Branch,Absecon city,Track,Track,7740,732,1292918,502270,40.3005979,-73.9806535,55927,300000,27999,87.96255281
34026195,34,New Jersey,NJ,Atlantic County,Long Branch,Absecon city,Track,Track,7740,732,1882128,782055,40.2867941,-73.9866048,98026,78706,74098,141.0887047
34021515,34,New Jersey,NJ,Atlantic County,Long Valley,Absecon city,Track,Track,7853,908,19546043,152241,40.8093542,-74.7694803,148111,157776,79562,317.5392528
34026745,34,New Jersey,NJ,Atlantic County,Long Valley,Absecon city,Track,Track,7853,908,45398473,383198,40.7641371,-74.7661989,143676,300000,71336,127.7881272
3402165,34,New Jersey,NJ,Atlantic County,Lyndhurst,Absecon city,Track,Track,7071,201,1385531,103934,40.8091088,-74.13314,82287,64175,63270,999.68422
34022615,34,New Jersey,NJ,Atlantic County,Lyndhurst,Absecon city,Track,Track,7071,201,1385531,103934,40.8091088,-74.13314,99064,94177,56428,89.75962155
34022855,34,New Jersey,NJ,Atlantic County,Lyndhurst,Absecon city,Track,Track,7071,201,3774701,209928,40.8091193,-74.0999238,85693,300000,47477,160.4251645
34021465,34,New Jersey,NJ,Atlantic County,Madison,Absecon city,Track,Track,7940,973,2993562,4054,40.7506624,-74.4173611,160263,156203,82088,294.8071095
34026595,34,New Jersey,NJ,Atlantic County,Madison,Absecon city,Track,Track,7940,973,2867353,2182,40.7578896,-74.4056014,97604,78797,67217,181.9166968
34022625,34,New Jersey,NJ,Atlantic County,Mahwah,Absecon city,Track,Track,7430,201,15393052,235949,41.0497587,-74.1822789,130531,126648,86563,251.3855462
34022635,34,New Jersey,NJ,Atlantic County,Mahwah,Absecon city,Track,Track,7430,201,3908165,52333,41.0954984,-74.1419814,107950,96697,68738,369.1345038
34027075,34,New Jersey,NJ,Atlantic County,Manahawkin,Absecon city,Track,Track,8050,609,49414133,294696,39.7303717,-74.3263736,90800,82318,52695,293.4087506
34027085,34,New Jersey,NJ,Atlantic County,Manahawkin,Absecon city,Track,Track,8050,609,39138885,16119413,39.6993271,-74.2121369,105438,86053,76277,141.9228851
34026355,34,New Jersey,NJ,Atlantic County,Manalapan,Absecon city,Track,Track,7726,732,7078137,51557,40.3205127,-74.3481167,151841,141091,69549,172.1808095
34026375,34,New Jersey,NJ,Atlantic County,Manalapan,Absecon city,Track,Track,7726,732,46023116,457338,40.2579258,-74.3566156,184668,300000,68962,136.1536607
3401835,34,New Jersey,NJ,Monmouth County,Manasquan,Manasquan,Borough,place,8736,732,3572648,2967755,40.112421,-74.038159,110852,94395,74453,843.2047604
34021575,34,New Jersey,NJ,Atlantic County,Manchester,Absecon city,Track,Track,8759,732,8867510,38410,40.0397834,-74.2744015,67173,53863,47764,1875.166559
34026905,34,New Jersey,NJ,Atlantic County,Manchester,Absecon city,Track,Track,8759,732,3820348,91380,40.0053478,-74.2726602,52933,39842,40734,764.7770492
34027595,34,New Jersey,NJ,Atlantic County,Manville,Absecon city,Track,Track,8835,908,886159,2528,40.5398323,-74.5959339,72918,60813,59912,360.9181392
34023005,34,New Jersey,NJ,Atlantic County,Maple Shade,Absecon city,Track,Track,8052,856,1669357,0,39.9642722,-75.0016384,68853,54461,57387,200.5254594
34023015,34,New Jersey,NJ,Atlantic County,Maple Shade,Absecon city,Track,Track,8052,856,2103394,0,39.9474628,-74.9818097,36990,27427,32438,707.4152533
34024365,34,New Jersey,NJ,Atlantic County,Maplewood,Absecon city,Track,Track,7040,973,1130912,4806,40.7419348,-74.2649121,91242,75913,68765,305.050515
34024375,34,New Jersey,NJ,Atlantic County,Maplewood,Absecon city,Track,Track,7040,973,1511295,0,40.7306679,-74.2650859,145323,140678,80251,74.32417974
34024385,34,New Jersey,NJ,Atlantic County,Maplewood,Absecon city,Track,Track,7040,973,1248745,0,40.7186695,-74.2597557,105662,300000,65767,48.8634514
3402735,34,New Jersey,NJ,Atlantic County,Maplewood,Absecon city,Track,Track,7040,973,1248745,0,40.7186695,-74.2597557,86690,70963,60146,891.1162011
34022175,34,New Jersey,NJ,Atlantic County,Margate,Absecon city,Track,Track,8402,609,829999,822543,39.3253447,-74.5062544,117957,300000,74118,226.4875911
34026345,34,New Jersey,NJ,Atlantic County,Marlboro,Absecon city,Track,Track,7746,732,8153725,43102,40.300707,-74.258897,142405,125598,79463,217.1113163
34023225,34,New Jersey,NJ,Atlantic County,Marlton,Absecon city,Track,Track,8053,856,9772376,22122,39.8689124,-74.9014638,105296,300000,59271,146.9920754
34023235,34,New Jersey,NJ,Atlantic County,Marlton,Absecon city,Track,Track,8053,856,9254423,378538,39.837872,-74.8812471,87102,84956,51966,308.5399171
3402345,34,New Jersey,NJ,Atlantic County,Marlton,Absecon city,Track,Track,8053,856,3533110,9923,39.9061675,-74.9310806,82257,68784,59524,804.0208533
34023665,34,New Jersey,NJ,Atlantic County,Marmora,Absecon city,Track,Track,8223,609,34208624,7185426,39.2787499,-74.6557031,70858,300000,36614,133.5934703
3402495,34,New Jersey,NJ,Atlantic County,Marmora,Absecon city,Track,Track,8223,609,5199419,2318242,39.2292379,-74.636834,73191,72343,53840,257.1904447
34021305,34,New Jersey,NJ,Atlantic County,Matawan,Absecon city,Track,Track,7747,732,2572007,94910,40.3991073,-74.2502589,121080,113064,75572,232.5131204
34025885,34,New Jersey,NJ,Atlantic County,Matawan,Absecon city,Track,Track,7747,732,6323815,108308,40.4341191,-74.2740005,56045,38659,46941,552.2149756
34026105,34,New Jersey,NJ,Atlantic County,Matawan,Absecon city,Track,Track,7747,732,3532302,267453,40.40761,-74.2424185,105102,300000,59369,144.0932651
34022115,34,New Jersey,NJ,Atlantic County,Mays Landing,Absecon city,Track,Track,8330,609,106312250,1019415,39.4903439,-74.8102957,92791,300000,64533,361.2167904
34022645,34,New Jersey,NJ,Atlantic County,Maywood,Absecon city,Track,Track,7607,201,1223654,3739,40.9009665,-74.0675017,101057,300000,57171,90.29395619
34023205,34,New Jersey,NJ,Atlantic County,Medford,Absecon city,Track,Track,8055,609,7747106,298714,39.8769473,-74.8458612,127653,300000,76850,150.1557307
34023215,34,New Jersey,NJ,Atlantic County,Medford Lakes,Absecon city,Track,Track,8055,609,3008318,339865,39.8523917,-74.8127355,87568,81481,55710,110.6917849
3401845,34,New Jersey,NJ,Burlington County,Medford Lakes,Medford Lakes,Borough,place,8055,609,2951403,336335,39.853649,-74.811665,115281,101039,66326,513.4602598
34023335,34,New Jersey,NJ,Atlantic County,Merchantville,Absecon city,Track,Track,8109,856,1602745,0,39.9566163,-75.0497644,83739,300000,49469,104.628162
34023345,34,New Jersey,NJ,Atlantic County,Merchantville,Absecon city,Track,Track,8109,856,1553273,0,39.9501199,-75.0500897,65151,46660,55446,320.9254923
34021145,34,New Jersey,NJ,Atlantic County,Metuchen,Absecon city,Track,Track,8840,732,2511439,5082,40.545924,-74.3729216,119343,110352,69619,443.9564396
34025605,34,New Jersey,NJ,Atlantic County,Metuchen,Absecon city,Track,Track,8840,732,2511439,5082,40.545924,-74.3729216,149990,300000,67924,100.2917656
34024545,34,New Jersey,NJ,Atlantic County,Mickleton,Absecon city,Track,Track,8056,856,37407094,1249341,39.7905188,-75.2405918,121251,112554,69679,456.1653436
3402175,34,New Jersey,NJ,Atlantic County,Midland Park,Absecon city,Track,Track,7432,201,4028121,21022,40.9958086,-74.1412624,102335,88619,70366,1155.397647
34022655,34,New Jersey,NJ,Atlantic County,Midland Park,Absecon city,Track,Track,7432,201,4028121,21022,40.9958086,-74.1412624,67849,39171,62708,362.8534886
34024405,34,New Jersey,NJ,Atlantic County,Millburn,Absecon city,Track,Track,7041,973,2140150,1319,40.7247741,-74.2951169,124954,300000,75313,70.3925118
34027635,34,New Jersey,NJ,Atlantic County,Millington,Absecon city,Track,Track,7946,908,7213165,108977,40.6700131,-74.5367546,123103,106279,77248,211.2849894
34025785,34,New Jersey,NJ,Atlantic County,Milltown,Absecon city,Track,Track,8850,732,4011417,115581,40.4502231,-74.4347863,78790,300000,62924,139.8617776
3401855,34,New Jersey,NJ,Middlesex County,Milltown,Milltown,Borough,place,8850,732,4019301,110922,40.450223,-74.434786,104165,100915,60572,941.9312493
34023785,34,New Jersey,NJ,Atlantic County,Millville,Absecon city,Track,Track,8332,856,2634559,97781,39.3968437,-75.030719,52915,34970,46121,242.4557491
34023795,34,New Jersey,NJ,Atlantic County,Millville,Absecon city,Track,Track,8332,856,38306560,3542522,39.4094414,-75.0446969,71914,57121,56682,485.6904086
3402545,34,New Jersey,NJ,Atlantic County,Millville,Absecon city,Track,Track,8332,856,38306560,3542522,39.4094414,-75.0446969,75169,60420,57932,1557.804098
34021495,34,New Jersey,NJ,Atlantic County,Mine Hill,Absecon city,Track,Track,7803,973,7594385,194224,40.8780875,-74.6011764,89156,88135,56506,542.2702628
34026685,34,New Jersey,NJ,Atlantic County,Mine Hill,Absecon city,Track,Track,7803,973,7594385,194224,40.8780875,-74.6011764,81764,91226,46278,242.3531199
34022105,34,New Jersey,NJ,Atlantic County,Minotola,Absecon city,Track,Track,8341,856,19626213,3410,39.5291701,-74.9452046,57915,48061,45365,347.4819552
340235,34,New Jersey,NJ,Atlantic County,Minotola,Absecon city,Track,Track,8341,856,19626213,3410,39.5291701,-74.9452046,60634,45612,50995,1121.981294
34025905,34,New Jersey,NJ,Atlantic County,Monroe Township,Absecon city,Track,Track,8831,732,64292592,184297,40.2960171,-74.4278661,157963,300000,80428,137.1238264
34025915,34,New Jersey,NJ,Atlantic County,Monroe Township,Absecon city,Track,Track,8831,732,5178296,65556,40.3340477,-74.4645186,49176,38146,42728,522.6118043
34027515,34,New Jersey,NJ,Atlantic County,Monroeville,Absecon city,Track,Track,8343,856,104449464,407999,39.6123748,-75.2095489,85066,76035,52639,316.7834146
34024265,34,New Jersey,NJ,Atlantic County,Montclair,Absecon city,Track,Track,7042,973,668295,0,40.8200923,-74.2141691,99346,74247,75589,242.2872665
34024275,34,New Jersey,NJ,Atlantic County,Montclair,Absecon city,Track,Track,7042,973,2256161,0,40.8094167,-74.2291033,142618,300000,81132,84.39312774
34024285,34,New Jersey,NJ,Atlantic County,Montclair,Absecon city,Track,Track,7042,973,1030708,0,40.7955828,-74.2198605,91028,77347,62538,89.42594482
3402705,34,New Jersey,NJ,Atlantic County,Montclair,Absecon city,Track,Track,7042,973,516408,0,40.8112799,-74.2087416,73226,56800,63892,666.7880769
3402265,34,New Jersey,NJ,Atlantic County,Moorestown,Absecon city,Track,Track,8057,856,5507758,128362,39.9540892,-74.9634951,110545,99140,68889,788.3114997
34023025,34,New Jersey,NJ,Atlantic County,Moorestown,Absecon city,Track,Track,8057,856,4508334,2788,39.9715825,-74.9541017,149401,145575,85887,175.6203154
34021375,34,New Jersey,NJ,Atlantic County,Morganville,Absecon city,Track,Track,7751,732,9511582,18163,40.3387544,-74.3028049,135489,121564,79130,704.8132346
34026335,34,New Jersey,NJ,Atlantic County,Morganville,Absecon city,Track,Track,7751,732,13686506,65196,40.3526339,-74.277392,119024,300000,75180,223.1551661
34026575,34,New Jersey,NJ,Atlantic County,Morris Plains,Absecon city,Track,Track,7950,973,5042624,77787,40.841108,-74.4728611,110019,88486,74940,260.1832988
